id,document,label
7583,재택교육「쉽게 배우는 한글 심화과정 제1기」 교육대상자 알림,4
7584,2021년도 전북개발공사 정보시스템 통합유지보수 용역 선금급 신청,3
7585,2021년 공공부문 빅데이터 신규 분석과제 수요조사 안내,3
7586,2020년 하반기 부패공직자(비위면직자 포함) 및 행동강령 현황 자료 입력 안내,12
7587,2021년 대한민국 도시재생 산업박람회 참가 협조 요청,2
7588,『2021년 한국도로공사 전주수목원 기간제근로자 채용』 서류심사 평가위원 위촉 협조 요청,4
7589,KEI 환경정책교육원 온라인 수강안내 및 협조요청,4
7590,광주환경공단 2020년 자율혁신과제 성과 공유·전파,1
7591,의원발의「지방공기업법」개정안에 대한 의견조회,2
7592,2020년 지적재조사사업 지적확정예정통지서 통보,9
7593,도시재생 활성화계획(안) 심의를 위한 관계기관(부서) 협의 요청,2
7594,기관평가 관련 혁신구매실적 등록 및 진행상태 확인요청['21.2.16.(화)까지],5
7595,익산 부송4지구 도시개발구역 개발계획 변경(안) 협의의견에 대한 조치계획 제출 요청,7
7596,2021년 온라인(재택형) 제1기 공무원이 알아야 할 민법과정-기초(중앙ㆍ지방ㆍ공공) 교육 신청 안내,4
7597,2021년 온라인(재택형) 제1기 공무원이 알아야 할 민법과정-기초(중앙ㆍ지방ㆍ공공) 교육 신청 안내,4
7598,'21년 3월 국토교통인재개발원 교육 과정(집합 교육) 신청 안내,4
7599,'21년 3월 국토교통인재개발원 교육 과정(온라인 교육) 신청 안내,4
7600,지적측량 예정일 알림,9
7601,프로그램 이용수기집 제작 제안서 평가위원(후보자) 추천 협조 요청,4
7602,"혁신도시 산학연 클러스터 용지 입주 및 양도(양수, 임차 등) 관련 안내",9
7603,&#65378;'21년 도시재생 뉴딜사업 추진실적 평가&#65379; 대응을 위한 자문 및 설명회 개최 알림,13
7604,"2021년 공공데이터 뉴딜사업(청년인턴, 기업매칭지원) 수요조사 안내",3
7605,「전주시 장애인 일자리 종합계획 수립」을 위한 실태조사에 따른 협조 요청,4
7606,아동권리보장원 임직원 외부강의 등 참여현황 자료 협조 요청,12
7607,?부패방지 및 국민권익위원회의 설치와 운영에 관한 법률? 일부개정법률안(홍성국 의원 대표발의) 의견조회,12
7608,조달요청에 대한 구매업무 협의 - 352130513400,5
7609,익산 부송4지구 도시개발사업 농지전용 재협의 회신,9
7610,도시재생 활성화 및 지원에 관한 특별법 시행령 일부 개정령안  의견 조회,13
7611,도시재생 활성화계획(안) 심의를 위한 관계기관(부서) 협의 요청,13
7612,토취장 확보를 위한 협조 요청[황산~금산사IC(2공구) 지방도 확포장공사 외 1개소],7
7613,2021년 제1차 「전북혁신네트워크」 회의 개최 안내,1
7614,2021년 3월 재택교육과정 운영 및 교육대상자 접수 안내,4
7615,지방공기업평가원 2021년 1월 이러닝 수료자 명단 알림,4
7616,2021년 3월 재난안전 교육과정 안내 및 교육생 추천 협조 요청,4
7617,순창 순화지구 도시개발사업 선수금 승인 알림,9
7618,'21년도('20년도 실적) 지방공기업 경영평가 사회적 가치지표(녹색제품 구매실적) 1차 평가결과 알림,5
7619,중소기업 기술개발제품 우선구매 협조 요청_(유)원진알미늄,10
7620,쿠팡과 함께하는 '어촌체험휴양마을 특산물 30% 할인' 안내 및 홍보 협조요청,4
7621,2021년 대한민국 도시재생 산업박람회 참가 협조 요청,2
7622,국토교통부 종합성과평가 관련 자체 평가단 구성&#65381;운영 계획(안) 송부,13
7623,지방공공기관 코로나19 피해 극복 지원을 위한 의견수렴,1
7624,2021년 지방계약 관련 규정집 배부,5
7625,민원 빅데이터 동향「국민의 소리」제603호(1월동향) 알림,4
7626,지방공공기관 코로나19 피해 극복 지원을 위한 의견수렴,4
7627,"공공건축 설계공모 정보(시행 공고, 심사결과) 공개 이행 당부",10
7628,2021년 고령자복지주택사업 지자체 공모 및 사업설명회 안내,2
7629,중소기업 기술개발제품 우선구매 협조 요청_(유)원진알미늄,5
7630,2021년 사이버청렴교육 코스웨어 제공 안내,12
7631,국가기록원 기록관리교육센터 2021년도 교육훈련 계획 알림,4
7632,2021년 공공기관 기록관리 현황조사서 제출 요청,4
7633,'코로나19' 장기화로 인한 소독제 오·남용 방지 주의사항 알림,6
7634,2021년 지역건설산업 활성화 위원회 개최에 따른 자료제출 협조 (유관기관),7
7635,2021년도 장애인 표준사업장 생산품 구매 계획 및 전년도 실적 제출 안내,5
7636,2021년 온라인(재택형) 제1기 행정법실무과정(핵심-공통) 교육 신청 안내,4
7637,사전규격공개 의견 알림 및 구매업무 협의 - 352130323200,5
7638,2021년도 1차 도시재생뉴딜 청년인턴십 수요조사,13
7639,2020년 성희롱·성폭력 등 폭력예방교육 실적 제출 안내(2차),4
7640,공공발주자의 입찰담합 관여행위 방지를 위한 협조요청,5
7641,2021년 중소기업제품 구매목표비율 조정협의 요청,5
7642,2021년도 녹색제품 구매이행계획 제출 요청,5
7643,인천국제공항공사 사회적기업 육성사업 우수사례 공유,12
7644,전라북도 혁신도시발전위원회 서면심의 요청,4
7645,2021년 전라북도 도시재생지원센터 2차채용 면접위원 추천,4
7646,2021년도 상반기 지방공기업 재정 신속집행 추진지침 안내 및 자료제출 협조요청,1
7647,2021년도 지방공기업 경영평가 실시계획 알림,1
7648,「공공주택특별법」일부개정법률안에 대한 의견 조회(한준호의원 대표발의),10
7649,퇴직공직자 취업·행위제한 의무 안내 인포그래픽 배포 및 활용 안내,12
7650,2021년 달라진 공공구매제도 안내 및 자료 송부,5
7651,전라북도 혁신도시발전위원회 서면심의 요청,7
7652,국민연금공단 직원 채용을 위한 면접전형 위원 참여 요청,4
7653,도내업체 생산제품 우선구매 협조요청(공람),5
7654,문화재수리업 경영상태 평균비율 적용 평가방법 통보,5
7655,저소득계층 임대보증금 융자지원금 납부 알림(전주 전계*),11
7656,2021년도 공공빅데이터 청년인턴십 수요조사 안내,3
7657,2020년 인권교육(사이버교육과정) 안내,12
7658,2021년 사회적경제기업 제품 우선구매 계획 제출 협조(공기업 및 출자·출연기관),5
7659,지적측량성과납품 및 수수료 청구,8
7660,2021년 청렴연수원 청렴교육(청렴라이브 등) 수요조사 안내,12
7661,남도장터「2021 설 기획전」40% 할인행사 안내,4
7662,2020학년도 한남대학교 공기업관리자과정 수료식 안내,4
7663,공유수면 매립사업 관련 국회 자료조사 협조 요청,7
7664,한국지역정보개발원 2021년 ICT 역량강화 집합교육 연간계획 안내,4
7665,「지방공기업 리더십 역량강화 과정」실시간 화상교육 안내 및 교육대상자 추천,4
7666,2020년 출자·출연기관 운영심의위원회 평가결과에 따른 기관장 연봉 통보,1
7667,2021년 공기업·출연기관장 경영성과 목표 계약 체결 알림,1
7668,「지방공공기관 인사·조직 기준·지침」개정 통보,4
7669,저소득계층 임대보증금 무이자 지원금 납부 알림(전계*),11
7670,2021년 전라북도 인재개발원 사이버교육(나라배움터) 안내,4
7671,전주공예품전시관 2월 추천상품 홍보 협조요청(정부산하기관),4
7672,지방공기업 신속집행시스템 사용자 교육 안내,3
7673,초미세먼지 고농도 비상저감조치(차량 2부제 등)에 따른 기초자료 요청,4
7674,2021년 1월 유형별 민원분류기준표 정비결과 알림,4
7675,2021년 공공 공공부문 SW?ICT장비?정보보호 수요예보(확정) 및 2021년 1월 공공SW 개발사업 발주상황조사 협조 요청,3
7676,『제1기 안전점검실무과정』수료 통보,4
7677,전라북도 산하 공공기관 직원 복지포인트 지급 실태파악 협조 요청,4
7678,부송4지구 도시개발사업 추진 업무분담 내용 안내,7
7679,2021년 실패박람회 민간·공공기관 및 지자체 수요조사 협조요청,4
7680,2021년 1차 혁신제품 지정 공지(공공수요발굴위원회 의결),5
7681,복지사각지대 발굴을 위한 공공임대주택 임차료 체납 자료('21.1월말 기준) 제공 요청,11
7682,공공조달 통계자료('21년 1월) 제출 요청,5
7683,2021년 「전북형 청년수당」 지원사업 공고 안내 및 홍보 협조,4
7684,2021년 3월 농식품공무원교육원 교육과정 신청안내,4
7685,한국지역정보개발원 2021년 ICT 역량강화 집합교육 연간계획 안내,4
7686,저소득계층 임대보증금 무이자 지원대상자 선정 알림(전계*),11
7687,일상감사 의견 통보(전주 천마지구 도시개발사업 개발계획 수립용역),2
7688,새만금 재생에너지사업 소통협의체 회의 참석요청(2021-1차),8
7689,2021년 온라인(재택형) 제1기 지방계약관계 법령의 이해과정-기초(지방ㆍ공공) 교육 신청 안내,4
7690,새만금 수상태양광 공유수면 점용·사용 관련 권리자 동의서 송부,8
7691,1.28~1.29일 강풍·대설 대비 건설현장 안전관리 철저 요청,10
7692,경상북도개발공사 인권경영 실행·공개 및 공유,12
7693,전북산하기관 비상임이사 구성현황 및 보수지급여부 조사 회신 요청,4
7694,「지방공기업 리더십 역량강화」과정 실시간 화상교육 안내 및 교육대상자 추천 요청,4
7695,기관별 공공부문 정규직 전환 실적 확인 요청,4
7696,「제1기 재난공보과정」교육생 추가 모집 안내,4
7697,'21년 대한민국 공공주택 설계공모대전 추진 관련 회의참석 요청,10
7698,(재)전북연구원 제7회 연구과제 도민공모 홍보 협조 요청,4
7699,민원 빅데이터 동향「국민의 소리」제602호 알림,4
7700,재택교육「고객관리과정 제1기」 교육운영 안내,4
7701,[KOTRA] 글로벌 비즈니스 컨설턴트(GBC) 7기 과정 안내,4
7702,재택교육「코로나 블루를 극복하는 오감힐링과정 제1기」 교육운영 안내,4
7703,사회적협동조합 생산품 '20년 구매실적 및 '21년 구매계획 제출 요청,5
7704,2021년 제4차 정보통신 사업 보안성 검토 알림,3
7705,정보화사업 추진시 사전협의 실시 안내,3
7706,중증장애인생산품 사무용 데스크톱 컴퓨터와 판촉물 우선구매 협조요청,5
7707,공공주택지구 보안관리지침 관련 보안교육 실시 및 결과 제출 요청,2
7708,전북방재한울타리(SNS) 가입자 현행화 협조 요청,4
7709,2020년 하반기 부패공직자(비위면직자 포함) 및 행동강령 현황 자료 입력 안내,12
7710,전라북도 남원의료원 의료진 숙소 증축공사 위탁 요청,2
7711,2021년 온라인(재택형) 제1기 공공기관 내규입안과정(공공) 교육 신청 안내,4
7712,『제1기 재난안전과 4차 산업혁명과정』수료 통보,4
7713,2021년 마이데이터 실증서비스 지원 사업 수요조사 안내,3
7714,2020년 인천항만공사 혁신·뉴딜·협업·소통 우수사례 공유,1
7715,2021년도 물품 및 용역 구매계획 나라장터 등록 재요청,5
7716,2021년 2월 조달전문 이러닝 과정 운영 안내,4
7717,"2021년 온라인(재택형) 제1기 알기 쉬운 법령 만들기 과정(중앙, 공공) 교육 신청 안내",4
7718,감사교육원 3월 교육과정(비대면 집합교육과정) 신청 안내,4
7719,2021년 공기관대행사업비 보조금 교부 신청서 제출 요청,7
7720,채용 체력검정 대행 서비스 제안 관련,4
7721,소프트웨어 진흥법 개정에 따른 정보화사업 사전협의 변경사항 안내,3
7722,충청남도개발공사 제6기 기술자문위원회(전문위원) 후보자 공개모집 및 등록 안내,2
7723,2021년 2월 기금 사업자대출 수요조사 실시,5
7724,「안심뉴타운 스마트시티 지하매설물 관리시스템 구축용역」평가위원회 모집공고 알림,7
7725,서대문문화체육회관 무장애화사업[여성센터] 가구 구매 사업 제안서 평가위원(후보자) 추천 협조 요청,10
7726,일상감사 의견 통보(전주시 수소충전시스템 물품 제조·구매),8
7727,2021년 정보통신분야 위탁전문교육 운영계획 및 수요조사 시행 알림,4
7728,[순화지구 국유지 공공시설] 현황측량 완료 및 수수료 청구,9
7729,소모성자재(MRO) 구매대행 위탁용역 제안평가위원회 참석 요청,5
